timestamp,objectid_1,objectid,depcode,county,countyname,zip,name,match_field,zipx,places_1,place_labels,c_places,cases_1,label_y,shape_area,shape_length,zip_1,po_name
2020-04-10T220908,1310,49,44,87,MONROE,34138,CHOKOLOSKEE,Monroe-34138,Monroe-34138,Chokoloskee,Chokoloskee,NA,0,0,364222.301651001,9144.13871804145,34138,Chokoloskee
2020-04-10T220908,1311,49,44,87,MONROE,34141,OCHOPEE,Monroe-34141,Monroe-34141,Ochopee,Ochopee,NA,0,0,565003204.600708,186186.263451538,34141,Ochopee
2020-04-10T220908,1312,49,44,87,MONROE,341MH, ,Monroe-341MH,Monroe-341MH,NA,NA,NA,0,0,35086020.9289093,115795.7526864,341MH,NA
2020-04-10T220908,1313,49,44,87,MONROE,341MX, ,Monroe-341MX,Monroe-341MX,NA,NA,NA,0,0,1493209746.80596,695759.882740782,341MX,NA
2020-04-10T220908,1314,50,57,113,SANTA ROSA,32514,PENSACOLA,Santa Rosa-32514,Santa Rosa-32514,Ferry Pass,"Ferry Pass, Pensacola",NA,0,0,142796.342891693,7421.98044784285,32514,Pensacola
2020-04-10T220908,1315,50,57,113,SANTA ROSA,32530,BAGDAD,Santa Rosa-32530,Santa Rosa-32530,Bagdad,Bagdad,NA,0,0,197293.044181824,2286.11363704153,32530,Bagdad
2020-04-10T220908,1316,50,57,113,SANTA ROSA,32531,BAKER,Santa Rosa-32531,Santa Rosa-32531,Munson,"Munson, Baker",NA,0,0,80299554.2293167,84963.6835908379,32531,Baker
2020-04-10T220908,1317,50,57,113,SANTA ROSA,32533,CANTONMENT,Santa Rosa-32533,Santa Rosa-32533,Cantonment,Cantonment,NA,0,0,241449.912902832,12288.7663393857,32533,Cantonment
2020-04-10T220908,1318,50,57,113,SANTA ROSA,32535,CENTURY,Santa Rosa-32535,Santa Rosa-32535,Century,Century,NA,0,0,177034.718505859,13960.3033998658,32535,Century
2020-04-10T220908,1319,50,57,113,SANTA ROSA,32547,FORT WALTON BEACH,Santa Rosa-32547,Santa Rosa-32547,Fort Walton Beach,Fort Walton Beach,NA,0,0,41069.7586212158,6055.87501233913,32547,Fort Walton Beach
2020-04-10T220908,1320,50,57,113,SANTA ROSA,32561,GULF BREEZE,Santa Rosa-32561,Santa Rosa-32561,"Gulf Breeze, Midway, Oriole Beach","Gulf Breeze, Midway, Oriole Beach",Gulf Breeze,<5,-2,9280528.89918518,24154.7228232111,32561,Gulf Breeze
2020-04-10T220908,1321,50,57,113,SANTA ROSA,32563,GULF BREEZE,Santa Rosa-32563,Santa Rosa-32563,"Gulf Breeze, Midway, Navarre, Oriole Beach, Tiger Point, Woodlawn Beach","Gulf Breeze, Midway, Navarre, Oriole Beach, Tiger Point, Woodlawn Beach",Gulf Breeze,10,10,36530524.2096024,48869.3598397978,32563,Gulf Breeze
2020-04-10T220908,1322,50,57,113,SANTA ROSA,32564,HOLT,Santa Rosa-32564,Santa Rosa-32564,"Harold, Munson, Springhill","Harold, Munson, Springhill, Holt",NA,0,0,109563918.003258,75913.2248190495,32564,Holt
2020-04-10T220908,1323,50,57,113,SANTA ROSA,32565,JAY,Santa Rosa-32565,Santa Rosa-32565,"Jay, Allentown, Berrydale, Brownsdale, Chumuckla, Cobbtown, Dixonville, Fidelis, Mount Carmel, Pine Level, Whitfield","Jay, Allentown, Berrydale, Brownsdale, Chumuckla, Cobbtown, Dixonville, Fidelis, Mount Carmel, Pine Level, Whitfield",Jay,<5,-2,592838013.232151,180532.17986223,32565,Jay
2020-04-10T220908,1324,50,57,113,SANTA ROSA,32566,NAVARRE,Santa Rosa-32566,Santa Rosa-32566,"Holley, Midway, Navarre","Holley, Midway, Navarre",Navarre,20,20,187148700.768532,86214.1624587414,32566,Navarre
2020-04-10T220908,1325,50,57,113,SANTA ROSA,32568,MC DAVID,Santa Rosa-32568,Santa Rosa-32568,Chumuckla,"Chumuckla, Mc David",NA,0,0,10377267.4056435,40655.7766937007,32568,Mc David
2020-04-10T220908,1326,50,57,113,SANTA ROSA,32569,MARY ESTHER,Santa Rosa-32569,Santa Rosa-32569,Mary Esther,Mary Esther,NA,0,0,9809.12365722656,2446.357271602,32569,Mary Esther
2020-04-10T220908,1327,50,57,113,SANTA ROSA,32570,MILTON,Santa Rosa-32570,Santa Rosa-32570,"Milton, Allentown, Bagdad, Berrydale, Cobbtown, East Milton, Munson, Pace, Pea Ridge, Point Baker, Roeville, Springhill, Whitfield","Milton, Allentown, Bagdad, Berrydale, Cobbtown, East Milton, Munson, Pace, Pea Ridge, Point Baker, Roeville, Springhill, Whitfield",Milton,13,13,791291563.129288,216775.353631156,32570,Milton
2020-04-10T220908,1328,50,57,113,SANTA ROSA,32571,MILTON,Santa Rosa-32571,Santa Rosa-32571,"Chumuckla, Ferry Pass, Mulat, Pace, Pea Ridge, Wallace","Chumuckla, Ferry Pass, Mulat, Pace, Pea Ridge, Wallace, Milton","Pace, Milton",15,15,278378557.214188,104909.728094184,32571,Milton
2020-04-10T220908,1329,50,57,113,SANTA ROSA,32577,MOLINO,Santa Rosa-32577,Santa Rosa-32577,Molino,Molino,NA,0,0,14869758.3731537,34208.9488309099,32577,Molino
2020-04-10T220908,1330,50,57,113,SANTA ROSA,32583,MILTON,Santa Rosa-32583,Santa Rosa-32583,"Milton, Avalon, Bagdad, Dickerson City, East Milton, Garcon Point, Harold, Mulat, Pea Ridge","Milton, Avalon, Bagdad, Dickerson City, East Milton, Garcon Point, Harold, Mulat, Pea Ridge",Milton,34,34,459341698.428757,188647.216622718,32583,Milton
2020-04-10T220908,1331,50,57,113,SANTA ROSA,325MX, ,Santa Rosa-325MX,Santa Rosa-325MX,NA,NA,NA,0,0,5143507.63770294,11226.1777288507,325MX,NA
2020-04-10T220908,1332,51,66,131,WALTON,32413,PANAMA CITY BEACH,Walton-32413,Walton-32413,Panama City Beach,Panama City Beach,NA,0,0,41973.8504180908,4311.33242913447,32413,Panama City Beach
2020-04-10T220908,1333,51,66,131,WALTON,32427,CARYVILLE,Walton-32427,Walton-32427,Caryville,Caryville,NA,0,0,1963704.71165466,19143.0086098916,32427,Caryville
2020-04-10T220908,1334,51,66,131,WALTON,32433,DEFUNIAK SPRINGS,Walton-32433,Walton-32433,"Paxton, DeFuniak Springs","Paxton, DeFuniak Springs, Defuniak Springs",Defuniak Springs,<5,-2,650333460.923531,164687.036236517,32433,Defuniak Springs
2020-04-10T220908,1335,51,66,131,WALTON,32435,DEFUNIAK SPRINGS,Walton-32435,Walton-32435,"DeFuniak Springs, Freeport","DeFuniak Springs, Freeport, Defuniak Springs",Defuniak Springs,<5,-2,521564206.478073,176977.132461143,32435,Defuniak Springs
2020-04-10T220908,1336,51,66,131,WALTON,32437,EBRO,Walton-32437,Walton-32437,Ebro,Ebro,NA,0,0,1377149.8759613,50604.5388878679,32437,Ebro
2020-04-10T220908,1337,51,66,131,WALTON,32439,FREEPORT,Walton-32439,Walton-32439,Freeport,Freeport,Freeport,<5,-2,413289443.386452,170635.927778003,32439,Freeport
2020-04-10T220908,1338,51,66,131,WALTON,32455,PONCE DE LEON,Walton-32455,Walton-32455,Ponce de Leon,"Ponce de Leon, Ponce De Leon",NA,0,0,442295664.774216,235071.746020601,32455,Ponce De Leon
2020-04-10T220908,1339,51,66,131,WALTON,32459,SANTA ROSA BEACH,Walton-32459,Walton-32459,Miramar Beach,"Miramar Beach, Santa Rosa Beach","Santa Rosa Beach, Missing",11,11,138239884.048553,85995.6572322762,32459,Santa Rosa Beach
2020-04-10T220908,1340,51,66,131,WALTON,32461,INLET BEACH,Walton-32461,Walton-32461,Inlet Beach,Inlet Beach,NA,0,0,31107638.809845,27475.0740559061,32461,Inlet Beach
2020-04-10T220908,1341,51,66,131,WALTON,32462,VERNON,Walton-32462,Walton-32462,Vernon,Vernon,NA,0,0,54888625.3148956,79874.0789677278,32462,Vernon
2020-04-10T220908,1342,51,66,131,WALTON,32464,WESTVILLE,Walton-32464,Walton-32464,Westville,Westville,NA,0,0,85483465.9565735,54009.9458759686,32464,Westville
2020-04-10T220908,1343,51,66,131,WALTON,324MX, ,Walton-324MX,Walton-324MX,NA,NA,NA,0,0,95762689.5895386,60571.5316034366,324MX,NA
2020-04-10T220908,1344,51,66,131,WALTON,32539,CRESTVIEW,Walton-32539,Walton-32539,Crestview,Crestview,NA,0,0,66372698.6765213,88348.98500622,32539,Crestview
2020-04-10T220908,1345,51,66,131,WALTON,32541,DESTIN,Walton-32541,Walton-32541,Miramar Beach,"Miramar Beach, Destin",NA,0,0,87.4559097290039,48.4875474916505,32541,Destin
2020-04-10T220908,1346,51,66,131,WALTON,32550,MIRAMAR BEACH,Walton-32550,Walton-32550,Miramar Beach,Miramar Beach,Miramar Beach,<5,-2,10659421.9443054,28100.1081869325,32550,Miramar Beach
2020-04-10T220908,1347,51,66,131,WALTON,32567,LAUREL HILL,Walton-32567,Walton-32567,Paxton,"Paxton, Laurel Hill",NA,0,0,126683673.442039,56576.5167907775,32567,Laurel Hill
2020-04-10T220908,1348,51,66,131,WALTON,32578,NICEVILLE,Walton-32578,Walton-32578,Niceville,Niceville,NA,0,0,42181442.1158295,48103.3860180519,32578,Niceville
2020-04-10T220908,1349,51,66,131,WALTON,325MX, ,Walton-325MX,Walton-325MX,NA,NA,NA,0,0,6226.37212371826,913.58005330705,325MX,NA
2020-04-10T220908,1350,52,32,63,JACKSON,32321,BRISTOL,Jackson-32321,Jackson-32321,Bristol,Bristol,SUPPRESSED,SUPPRESSED,-3,469399.846054077,9479.48329375923,32321,Bristol
2020-04-10T220908,1351,52,32,63,JACKSON,32324,CHATTAHOOCHEE,Jackson-32324,Jackson-32324,Chattahoochee,Chattahoochee,SUPPRESSED,SUPPRESSED,-3,162154.734176636,7780.07053684297,32324,Chattahoochee
2020-04-10T220908,1352,52,32,63,JACKSON,32420,ALFORD,Jackson-32420,Jackson-32420,Alford,Alford,SUPPRESSED,SUPPRESSED,-3,136781203.495163,66644.10567338,32420,Alford
2020-04-10T220908,1353,52,32,63,JACKSON,32421,ALTHA,Jackson-32421,Jackson-32421,Altha,Altha,SUPPRESSED,SUPPRESSED,-3,1549895.47477722,41895.068293603,32421,Altha
2020-04-10T220908,1354,52,32,63,JACKSON,32423,BASCOM,Jackson-32423,Jackson-32423,"Malone, Bascom","Malone, Bascom",SUPPRESSED,SUPPRESSED,-3,168917145.39386,65381.1562064238,32423,Bascom
2020-04-10T220908,1355,52,32,63,JACKSON,32424,BLOUNTSTOWN,Jackson-32424,Jackson-32424,Blountstown,Blountstown,SUPPRESSED,SUPPRESSED,-3,40.8489379882813,74.885597843918,32424,Blountstown
2020-04-10T220908,1356,52,32,63,JACKSON,32425,BONIFAY,Jackson-32425,Jackson-32425,Bonifay,Bonifay,SUPPRESSED,SUPPRESSED,-3,29870.4942626953,3423.60245172129,32425,Bonifay
2020-04-10T220908,1357,52,32,63,JACKSON,32426,CAMPBELLTON,Jackson-32426,Jackson-32426,"Campbellton, Jacob City","Campbellton, Jacob City",SUPPRESSED,SUPPRESSED,-3,127348072.680573,56710.8332262965,32426,Campbellton
2020-04-10T220908,1358,52,32,63,JACKSON,32428,CHIPLEY,Jackson-32428,Jackson-32428,Chipley,Chipley,SUPPRESSED,SUPPRESSED,-3,6047145.78643799,36256.8335322797,32428,Chipley
2020-04-10T220908,1359,52,32,63,JACKSON,32431,COTTONDALE,Jackson-32431,Jackson-32431,"Cottondale, Alford, Jacob City","Cottondale, Alford, Jacob City",SUPPRESSED,SUPPRESSED,-3,237627815.073425,107050.17800613,32431,Cottondale
2020-04-10T220908,1360,52,32,63,JACKSON,32438,FOUNTAIN,Jackson-32438,Jackson-32438,Fountain,Fountain,SUPPRESSED,SUPPRESSED,-3,7385298.39071655,19518.7931446494,32438,Fountain
2020-04-10T220908,1361,52,32,63,JACKSON,32440,GRACEVILLE,Jackson-32440,Jackson-32440,"Campbellton, Graceville","Campbellton, Graceville",SUPPRESSED,SUPPRESSED,-3,183748156.848007,72606.8540446377,32440,Graceville
2020-04-10T220908,1362,52,32,63,JACKSON,32442,GRAND RIDGE,Jackson-32442,Jackson-32442,"Sneads, Grand Ridge","Sneads, Grand Ridge",SUPPRESSED,SUPPRESSED,-3,223346306.078613,100815.250665961,32442,Grand Ridge
2020-04-10T220908,1363,52,32,63,JACKSON,32443,GREENWOOD,Jackson-32443,Jackson-32443,Greenwood,Greenwood,SUPPRESSED,SUPPRESSED,-3,155472600.096954,93054.6230914981,32443,Greenwood
2020-04-10T220908,1364,52,32,63,JACKSON,32445,MALONE,Jackson-32445,Jackson-32445,Malone,Malone,SUPPRESSED,SUPPRESSED,-3,63896540.9725647,40683.265378059,32445,Malone
2020-04-10T220908,1365,52,32,63,JACKSON,32446,MARIANNA,Jackson-32446,Jackson-32446,"Greenwood, Marianna, Jacob City","Greenwood, Marianna, Jacob City",SUPPRESSED,SUPPRESSED,-3,433989653.220413,182955.849913679,32446,Marianna
2020-04-10T220908,1366,52,32,63,JACKSON,32448,MARIANNA,Jackson-32448,Jackson-32448,"Cottondale, Marianna","Cottondale, Marianna",SUPPRESSED,SUPPRESSED,-3,487560267.008514,156444.304467121,32448,Marianna
2020-04-10T220908,1367,52,32,63,JACKSON,32460,SNEADS,Jackson-32460,Jackson-32460,"Sneads, Chattahoochee","Sneads, Chattahoochee",SUPPRESSED,SUPPRESSED,-3,217441308.397003,104657.804448978,32460,Sneads
2020-04-10T220908,1368,53,67,133,WASHINGTON,32409,PANAMA CITY,Washington-32409,Washington-32409,Panama City,Panama City,SUPPRESSED,SUPPRESSED,-3,6844705.89094543,24278.7206377686,32409,Panama City
2020-04-10T220908,1369,53,67,133,WASHINGTON,32420,ALFORD,Washington-32420,Washington-32420,Alford,Alford,SUPPRESSED,SUPPRESSED,-3,5302998.49110413,18909.7881964109,32420,Alford
2020-04-10T220908,1370,53,67,133,WASHINGTON,32425,BONIFAY,Washington-32425,Washington-32425,"Caryville, Bonifay","Caryville, Bonifay",SUPPRESSED,SUPPRESSED,-3,98808284.7978821,95897.2934328465,32425,Bonifay
2020-04-10T220908,1371,53,67,133,WASHINGTON,32427,CARYVILLE,Washington-32427,Washington-32427,"Caryville, Westville","Caryville, Westville",SUPPRESSED,SUPPRESSED,-3,128093816.865997,100120.693962196,32427,Caryville
2020-04-10T220908,1372,53,67,133,WASHINGTON,32428,CHIPLEY,Washington-32428,Washington-32428,"Chipley, Wausau","Chipley, Wausau",SUPPRESSED,SUPPRESSED,-3,794111587.339844,186913.932929351,32428,Chipley
2020-04-10T220908,1373,53,67,133,WASHINGTON,32431,COTTONDALE,Washington-32431,Washington-32431,Cottondale,Cottondale,SUPPRESSED,SUPPRESSED,-3,51313983.0030365,38905.6315708563,32431,Cottondale
2020-04-10T220908,1374,53,67,133,WASHINGTON,32437,EBRO,Washington-32437,Washington-32437,Ebro,Ebro,SUPPRESSED,SUPPRESSED,-3,93118835.5357056,83842.2102748833,32437,Ebro
2020-04-10T220908,1375,53,67,133,WASHINGTON,32438,FOUNTAIN,Washington-32438,Washington-32438,Fountain,Fountain,SUPPRESSED,SUPPRESSED,-3,3334836.70359802,21094.1326941615,32438,Fountain
2020-04-10T220908,1376,53,67,133,WASHINGTON,32440,GRACEVILLE,Washington-32440,Washington-32440,Graceville,Graceville,SUPPRESSED,SUPPRESSED,-3,39862.5439147949,12716.84760545,32440,Graceville
2020-04-10T220908,1377,53,67,133,WASHINGTON,32455,PONCE DE LEON,Washington-32455,Washington-32455,Westville,"Westville, Ponce De Leon",SUPPRESSED,SUPPRESSED,-3,1999826.55686951,83151.8509639672,32455,Ponce De Leon
2020-04-10T220908,1378,53,67,133,WASHINGTON,32462,VERNON,Washington-32462,Washington-32462,Vernon,Vernon,SUPPRESSED,SUPPRESSED,-3,366386082.291534,135597.614620107,32462,Vernon
2020-04-10T220908,1379,53,67,133,WASHINGTON,32463,WAUSAU,Washington-32463,Washington-32463,Wausau,Wausau,SUPPRESSED,SUPPRESSED,-3,117955.029144287,1730.44876979182,32463,Wausau
2020-04-10T220908,1380,53,67,133,WASHINGTON,32464,WESTVILLE,Washington-32464,Washington-32464,"Caryville, Westville","Caryville, Westville",SUPPRESSED,SUPPRESSED,-3,264072.470367432,11004.8920921069,32464,Westville
2020-04-10T220908,1381,53,67,133,WASHINGTON,32466,YOUNGSTOWN,Washington-32466,Washington-32466,Youngstown,Youngstown,SUPPRESSED,SUPPRESSED,-3,44661025.3943787,45180.5289600383,32466,Youngstown
2020-04-10T220908,1382,54,45,89,NASSAU,32009,BRYCEVILLE,Nassau-32009,Nassau-32009,"Jacksonville, Bryceville, Mattox","Jacksonville, Bryceville, Mattox",Bryceville,<5,-2,213425019.223511,93739.5226702696,32009,Bryceville
2020-04-10T220908,1383,54,45,89,NASSAU,32011,CALLAHAN,Nassau-32011,Nassau-32011,"Callahan, Hilliard, Jacksonville, Nassau Village-Ratliff","Callahan, Hilliard, Jacksonville, Nassau Village-Ratliff",Callahan,5 to 9,-1,441106775.871918,155365.399032154,32011,Callahan
2020-04-10T220908,1384,54,45,89,NASSAU,32034,FERNANDINA BEACH,Nassau-32034,Nassau-32034,"Fernandina Beach, Jacksonville, Yulee","Fernandina Beach, Jacksonville, Yulee",Fernandina Beach,17,17,124503208.047882,138202.487955186,32034,Fernandina Beach
2020-04-10T220908,1385,54,45,89,NASSAU,32046,HILLIARD,Nassau-32046,Nassau-32046,Hilliard,Hilliard,Hilliard,<5,-2,519121571.517487,169119.176065983,32046,Hilliard
2020-04-10T220908,1386,54,45,89,NASSAU,32063,MACCLENNY,Nassau-32063,Nassau-32063,Macclenny,Macclenny,NA,0,0,2073535.39984131,15338.1926480381,32063,Macclenny
2020-04-10T220908,1387,54,45,89,NASSAU,32097,YULEE,Nassau-32097,Nassau-32097,"Jacksonville, Yulee","Jacksonville, Yulee",Yulee,<5,-2,317713758.2612,176157.305910043,32097,Yulee
2020-04-10T220908,1388,54,45,89,NASSAU,32218,JACKSONVILLE,Nassau-32218,Nassau-32218,"Jacksonville, Nassau Village-Ratliff","Jacksonville, Nassau Village-Ratliff",NA,0,0,1682302.64651489,35725.5323354607,32218,Jacksonville
2020-04-10T220908,1389,54,45,89,NASSAU,32219,JACKSONVILLE,Nassau-32219,Nassau-32219,"Jacksonville, Nassau Village-Ratliff","Jacksonville, Nassau Village-Ratliff",NA,0,0,917475.493896484,15279.0840932086,32219,Jacksonville
2020-04-10T220908,1390,54,45,89,NASSAU,32220,JACKSONVILLE,Nassau-32220,Nassau-32220,Jacksonville,Jacksonville,NA,0,0,3473658.44061279,11107.464587044,32220,Jacksonville
2020-04-10T220908,1391,54,45,89,NASSAU,32226,JACKSONVILLE,Nassau-32226,Nassau-32226,"Jacksonville, Yulee","Jacksonville, Yulee",NA,0,0,208654.733917236,5513.24813683945,32226,Jacksonville
2020-04-10T220908,1392,54,45,89,NASSAU,32234,JACKSONVILLE,Nassau-32234,Nassau-32234,Jacksonville,Jacksonville,NA,0,0,16029596.2328491,35377.4827969163,32234,Jacksonville
2020-04-10T220908,1393,55,22,43,GLADES,33440,CLEWISTON,Glades-33440,Glades-33440,Pioneer,"Pioneer, Clewiston",SUPPRESSED,SUPPRESSED,-3,18357791.7461548,47427.321454922,33440,Clewiston
2020-04-10T220908,1394,55,22,43,GLADES,33471,MOORE HAVEN,Glades-33471,Glades-33471,"Moore Haven, Pioneer","Moore Haven, Pioneer",SUPPRESSED,SUPPRESSED,-3,978975117.564514,234124.191821426,33471,Moore Haven
2020-04-10T220908,1395,55,22,43,GLADES,334MH, ,Glades-334MH,Glades-334MH,NA,NA,SUPPRESSED,SUPPRESSED,-3,0.196502685546875,2.69435074348014,334MH,NA
2020-04-10T220908,1396,55,22,43,GLADES,334MX, ,Glades-334MX,Glades-334MX,NA,NA,SUPPRESSED,SUPPRESSED,-3,95293095.3018188,51950.5025929896,334MX,NA
2020-04-10T220908,1397,55,22,43,GLADES,33852,LAKE PLACID,Glades-33852,Glades-33852,Lake Placid,Lake Placid,SUPPRESSED,SUPPRESSED,-3,6704.41821289063,3886.84796350903,33852,Lake Placid
2020-04-10T220908,1398,55,22,43,GLADES,33935,LABELLE,Glades-33935,Glades-33935,"LaBelle, Fort Denaud","LaBelle, Fort Denaud, Labelle",SUPPRESSED,SUPPRESSED,-3,340904337.500031,108265.945770581,33935,Labelle
2020-04-10T220908,1399,55,22,43,GLADES,33944,PALMDALE,Glades-33944,Glades-33944,Palmdale,Palmdale,SUPPRESSED,SUPPRESSED,-3,43604454.0186462,59445.7338795034,33944,Palmdale
2020-04-10T220908,1400,55,22,43,GLADES,33960,VENUS,Glades-33960,Glades-33960,Venus,Venus,SUPPRESSED,SUPPRESSED,-3,286066560.350998,136128.842749095,33960,Venus
2020-04-10T220908,1401,55,22,43,GLADES,33982,PUNTA GORDA,Glades-33982,Glades-33982,Punta Gorda,Punta Gorda,SUPPRESSED,SUPPRESSED,-3,280012.407241821,11428.3251479141,33982,Punta Gorda
2020-04-10T220908,1402,55,22,43,GLADES,34974,OKEECHOBEE,Glades-34974,Glades-34974,Buckhead Ridge,"Buckhead Ridge, Okeechobee",SUPPRESSED,SUPPRESSED,-3,788490953.510269,168886.836364196,34974,Okeechobee
2020-04-10T220908,1403,55,22,43,GLADES,349MH, ,Glades-349MH,Glades-349MH,NA,NA,SUPPRESSED,SUPPRESSED,-3,0.0682373046875,1.37329657204346,349MH,NA
2020-04-10T220908,1404,55,22,43,GLADES,349MX, ,Glades-349MX,Glades-349MX,NA,NA,SUPPRESSED,SUPPRESSED,-3,227.649276733398,174.490025075628,349MX,NA
2020-04-10T220908,1405,56,8,15,CHARLOTTE,33909,CAPE CORAL,Charlotte-33909,Charlotte-33909,Burnt Store Marina,"Burnt Store Marina, Cape Coral",NA,0,0,87085.357925415,8854.62509905244,33909,Cape Coral
2020-04-10T220908,1406,56,8,15,CHARLOTTE,33917,NORTH FORT MYERS,Charlotte-33917,Charlotte-33917,North Fort Myers,North Fort Myers,NA,0,0,21537863.1573181,34587.7699120439,33917,North Fort Myers
2020-04-10T220908,1407,56,8,15,CHARLOTTE,33920,ALVA,Charlotte-33920,Charlotte-33920,North Fort Myers,"North Fort Myers, Alva",NA,0,0,785925.262756348,35484.2783203437,33920,Alva
2020-04-10T220908,1408,56,8,15,CHARLOTTE,33921,BOCA GRANDE,Charlotte-33921,Charlotte-33921,Boca Grande,Boca Grande,NA,0,0,3946996.21969604,17614.3320574342,33921,Boca Grande
2020-04-10T220908,1409,56,8,15,CHARLOTTE,33935,LABELLE,Charlotte-33935,Charlotte-33935,Labelle,Labelle,NA,0,0,1038653.37339783,36374.6760251094,33935,Labelle
2020-04-10T220908,1410,56,8,15,CHARLOTTE,33946,PLACIDA,Charlotte-33946,Charlotte-33946,Rotonda,"Rotonda, Placida",NA,0,0,78549000.1590271,106479.44658645,33946,Placida
2020-04-10T220908,1411,56,8,15,CHARLOTTE,33947,ROTONDA WEST,Charlotte-33947,Charlotte-33947,"Grove City, Rotonda","Grove City, Rotonda, Rotonda West",Rotunda West,<5,-2,32765311.5487823,38295.0219754621,33947,Rotonda West
2020-04-10T220908,1412,56,8,15,CHARLOTTE,33948,PORT CHARLOTTE,Charlotte-33948,Charlotte-33948,Port Charlotte,Port Charlotte,Port Charlotte,5 to 9,-1,49706156.7853394,39094.5666208567,33948,Port Charlotte
2020-04-10T220908,1413,56,8,15,CHARLOTTE,33950,PUNTA GORDA,Charlotte-33950,Charlotte-33950,"Punta Gorda, Charlotte Park, Cleveland, Solana","Punta Gorda, Charlotte Park, Cleveland, Solana",Punta Gorda,10,10,57089529.8787842,42259.38846615,33950,Punta Gorda
2020-04-10T220908,1414,56,8,15,CHARLOTTE,33952,PORT CHARLOTTE,Charlotte-33952,Charlotte-33952,"Charlotte Harbor, Port Charlotte","Charlotte Harbor, Port Charlotte",Port Charlotte,22,22,31551975.2709045,29165.0693844306,33952,Port Charlotte
2020-04-10T220908,1415,56,8,15,CHARLOTTE,33953,PORT CHARLOTTE,Charlotte-33953,Charlotte-33953,"North Port, Port Charlotte","North Port, Port Charlotte",Port Charlotte,<5,-2,43802428.8879547,43624.7687813633,33953,Port Charlotte
2020-04-10T220908,1416,56,8,15,CHARLOTTE,33954,PORT CHARLOTTE,Charlotte-33954,Charlotte-33954,"North Port, Port Charlotte","North Port, Port Charlotte",NA,0,0,22791438.4461212,37926.8076797886,33954,Port Charlotte
2020-04-10T220908,1417,56,8,15,CHARLOTTE,33955,PUNTA GORDA,Charlotte-33955,Charlotte-33955,"Punta Gorda, Burnt Store Marina, Charlotte Park","Punta Gorda, Burnt Store Marina, Charlotte Park",Punta Gorda,<5,-2,153495429.280365,73417.8166533136,33955,Punta Gorda
2020-04-10T220908,1418,56,8,15,CHARLOTTE,33960,VENUS,Charlotte-33960,Charlotte-33960,Venus,Venus,NA,0,0,175823.377792358,11448.5391371309,33960,Venus
2020-04-10T220908,1419,56,8,15,CHARLOTTE,33980,PUNTA GORDA,Charlotte-33980,Charlotte-33980,"Charlotte Harbor, Port Charlotte","Charlotte Harbor, Port Charlotte, Punta Gorda","Port Charlotte, Punta Gorda",14,14,25436415.1608887,26058.0631180731,33980,Punta Gorda
2020-04-10T220908,1420,56,8,15,CHARLOTTE,33981,PORT CHARLOTTE,Charlotte-33981,Charlotte-33981,"North Port, Englewood","North Port, Englewood, Port Charlotte",Port Charlotte,5 to 9,-1,66841475.8034668,66104.7337897708,33981,Port Charlotte
2020-04-10T220908,1421,56,8,15,CHARLOTTE,33982,PUNTA GORDA,Charlotte-33982,Charlotte-33982,"Cleveland, North Fort Myers, Solana","Cleveland, North Fort Myers, Solana, Punta Gorda",Punta Gorda,<5,-2,1151032225.18781,152729.208844437,33982,Punta Gorda
2020-04-10T220908,1422,56,8,15,CHARLOTTE,33983,PUNTA GORDA,Charlotte-33983,Charlotte-33983,Harbour Heights,"Harbour Heights, Punta Gorda","Punta Gorda, Port Charlotte",10,10,27998671.4499664,29405.9484213409,33983,Punta Gorda
2020-04-10T220908,1423,56,8,15,CHARLOTTE,34223,ENGLEWOOD,Charlotte-34223,Charlotte-34223,"North Port, Englewood, Manasota Key","North Port, Englewood, Manasota Key",NA,0,0,7091871.44950867,33369.1193387647,34223,Englewood
2020-04-10T220908,1424,56,8,15,CHARLOTTE,34224,ENGLEWOOD,Charlotte-34224,Charlotte-34224,"North Port, Englewood, Grove City, Manasota Key, Rotonda","North Port, Englewood, Grove City, Manasota Key, Rotonda",Englewood,<5,-2,35181898.5018616,46995.0275302369,34224,Englewood
2020-04-10T220908,1425,56,8,15,CHARLOTTE,34266,ARCADIA,Charlotte-34266,Charlotte-34266,Arcadia,Arcadia,NA,0,0,149311.010253906,28480.2627450537,34266,Arcadia
2020-04-10T220908,1426,56,8,15,CHARLOTTE,34269,ARCADIA,Charlotte-34269,Charlotte-34269,Arcadia,Arcadia,NA,0,0,839219.898422241,24836.3084951037,34269,Arcadia
2020-04-10T220908,1427,56,8,15,CHARLOTTE,34287,NORTH PORT,Charlotte-34287,Charlotte-34287,North Port,North Port,NA,0,0,5956.64933776855,502.072314473473,34287,North Port
2020-04-10T220908,1428,56,8,15,CHARLOTTE,34288,NORTH PORT,Charlotte-34288,Charlotte-34288,"North Port, Port Charlotte","North Port, Port Charlotte",NA,0,0,411203.238952637,13884.9427021122,34288,North Port
2020-04-10T220908,1429,57,58,115,SARASOTA,33953,PORT CHARLOTTE,Sarasota-33953,Sarasota-33953,North Port,"North Port, Port Charlotte",NA,0,0,2613724.14683533,19097.4063637805,33953,Port Charlotte
2020-04-10T220908,1430,57,58,115,SARASOTA,33954,PORT CHARLOTTE,Sarasota-33954,Sarasota-33954,North Port,"North Port, Port Charlotte",NA,0,0,348481.649963379,17329.4052054523,33954,Port Charlotte
