timestamp,county,covid_hospitalizations,covid_hospitalizations_update_9_29_remove_minus
2020-09-28T091126,BAY,20,NA
2020-09-28T091126,BRADFORD,0,NA
2020-09-28T091126,BREVARD,58,NA
2020-09-28T091126,BROWARD,203,NA
2020-09-28T091126,CALHOUN,0,NA
2020-09-28T091126,CHARLOTTE,25,NA
2020-09-28T091126,CITRUS,20,NA
2020-09-28T091126,CLAY,36,NA
2020-09-28T091126,COLLIER,20,NA
2020-09-28T091126,COLUMBIA,18,NA
2020-09-28T091126,DESOTO,0,NA
2020-09-28T091126,DUVAL,125,NA
2020-09-28T091126,ESCAMBIA,39,NA
2020-09-28T091126,FLAGLER,12,NA
2020-09-28T091126,FRANKLIN,0,NA
2020-09-28T091126,GADSDEN,29,NA
2020-09-28T091126,GULF,0,NA
2020-09-28T091126,HARDEE,0,NA
2020-09-28T091126,HENDRY,3,NA
2020-09-28T091126,HERNANDO,20,NA
2020-09-28T091126,HIGHLANDS,24,NA
2020-09-28T091126,HILLSBOROUGH,157,NA
2020-09-28T091126,HOLMES,-1,NA
2020-09-28T091126,INDIAN RIVER,7,NA
2020-09-28T091126,JACKSON,6,NA
2020-09-28T091126,LAKE,30,NA
2020-09-28T091126,LEE,49,NA
2020-09-28T091126,LEON,41,NA
2020-09-28T091126,MADISON,0,NA
2020-09-28T091126,MANATEE,21,NA
2020-09-28T091126,MARION,29,NA
2020-09-28T091126,MARTIN,20,NA
2020-09-28T091126,MIAMI-DADE,269,NA
2020-09-28T091126,MONROE,3,NA
2020-09-28T091126,NASSAU,1,NA
2020-09-28T091126,OKALOOSA,15,NA
2020-09-28T091126,OKEECHOBEE,11,NA
2020-09-28T091126,ORANGE,114,NA
2020-09-28T091126,OSCEOLA,65,NA
2020-09-28T091126,PALM BEACH,120,NA
2020-09-28T091126,PASCO,35,NA
2020-09-28T091126,PINELLAS,99,NA
2020-09-28T091126,POLK,78,NA
2020-09-28T091126,PUTNAM,7,NA
2020-09-28T091126,SANTA ROSA,2,NA
2020-09-28T091126,SARASOTA,30,NA
2020-09-28T091126,SEMINOLE,31,NA
2020-09-28T091126,ST. JOHNS,13,NA
2020-09-28T091126,ST. LUCIE,51,NA
2020-09-28T091126,SUMTER,10,NA
2020-09-28T091126,SUWANNEE,0,NA
2020-09-28T091126,TAYLOR,0,NA
2020-09-28T091126,UNION,11,NA
2020-09-28T091126,VOLUSIA,51,NA
2020-09-28T091126,WALTON,3,NA
2020-09-28T091126,WASHINGTON,1,NA
2020-09-28T091126,All,"2,116",NA
2020-09-28T120106,ALACHUA,78,NA
2020-09-28T120106,BAKER,4,NA
2020-09-28T120106,BAY,27,NA
2020-09-28T120106,BRADFORD,0,NA
2020-09-28T120106,BREVARD,61,NA
2020-09-28T120106,BROWARD,193,NA
2020-09-28T120106,CALHOUN,0,NA
2020-09-28T120106,CHARLOTTE,22,NA
2020-09-28T120106,CITRUS,18,NA
2020-09-28T120106,CLAY,33,NA
2020-09-28T120106,COLLIER,14,NA
2020-09-28T120106,COLUMBIA,18,NA
2020-09-28T120106,DESOTO,0,NA
2020-09-28T120106,DUVAL,122,NA
2020-09-28T120106,ESCAMBIA,39,NA
2020-09-28T120106,FLAGLER,12,NA
2020-09-28T120106,FRANKLIN,0,NA
2020-09-28T120106,GADSDEN,33,NA
2020-09-28T120106,GULF,0,NA
2020-09-28T120106,HARDEE,0,NA
2020-09-28T120106,HENDRY,3,NA
2020-09-28T120106,HERNANDO,20,NA
2020-09-28T120106,HIGHLANDS,23,NA
2020-09-28T120106,HILLSBOROUGH,151,NA
2020-09-28T120106,HOLMES,-1,NA
2020-09-28T120106,INDIAN RIVER,9,NA
2020-09-28T120106,JACKSON,6,NA
2020-09-28T120106,LAKE,31,NA
2020-09-28T120106,LEE,47,NA
2020-09-28T120106,LEON,42,NA
2020-09-28T120106,MADISON,0,NA
2020-09-28T120106,MANATEE,24,NA
2020-09-28T120106,MARION,33,NA
2020-09-28T120106,MARTIN,18,NA
2020-09-28T120106,MIAMI-DADE,243,NA
2020-09-28T120106,MONROE,4,NA
2020-09-28T120106,NASSAU,1,NA
2020-09-28T120106,OKALOOSA,17,NA
2020-09-28T120106,OKEECHOBEE,11,NA
2020-09-28T120106,ORANGE,112,NA
2020-09-28T120106,OSCEOLA,65,NA
2020-09-28T120106,PALM BEACH,119,NA
2020-09-28T120106,PASCO,37,NA
2020-09-28T120106,PINELLAS,101,NA
2020-09-28T120106,POLK,81,NA
2020-09-28T120106,PUTNAM,7,NA
2020-09-28T120106,SANTA ROSA,2,NA
2020-09-28T120106,SARASOTA,32,NA
2020-09-28T120106,SEMINOLE,33,NA
2020-09-28T120106,ST. JOHNS,13,NA
2020-09-28T120106,ST. LUCIE,54,NA
2020-09-28T120106,SUMTER,11,NA
2020-09-28T120106,SUWANNEE,0,NA
2020-09-28T120106,TAYLOR,0,NA
2020-09-28T120106,UNION,15,NA
2020-09-28T120106,VOLUSIA,52,NA
2020-09-28T120106,WALTON,5,NA
2020-09-28T120106,WASHINGTON,1,NA
2020-09-28T120106,All,"2,096",NA
2020-09-28T190021,ALACHUA,77,NA
2020-09-28T190021,BAKER,4,NA
2020-09-28T190021,BAY,27,NA
2020-09-28T190021,BRADFORD,0,NA
2020-09-28T190021,BREVARD,61,NA
2020-09-28T190021,BROWARD,198,NA
2020-09-28T190021,CALHOUN,0,NA
2020-09-28T190021,CHARLOTTE,22,NA
2020-09-28T190021,CITRUS,18,NA
2020-09-28T190021,CLAY,33,NA
2020-09-28T190021,COLLIER,14,NA
2020-09-28T190021,COLUMBIA,18,NA
2020-09-28T190021,DESOTO,0,NA
2020-09-28T190021,DUVAL,131,NA
2020-09-28T190021,ESCAMBIA,39,NA
2020-09-28T190021,FLAGLER,14,NA
2020-09-28T190021,FRANKLIN,0,NA
2020-09-28T190021,GADSDEN,33,NA
2020-09-28T190021,GULF,0,NA
2020-09-28T190021,HARDEE,0,NA
2020-09-28T190021,HENDRY,3,NA
2020-09-28T190021,HERNANDO,20,NA
2020-09-28T190021,HIGHLANDS,23,NA
2020-09-28T190021,HILLSBOROUGH,157,NA
2020-09-28T190021,HOLMES,0,NA
2020-09-28T190021,INDIAN RIVER,9,NA
2020-09-28T190021,JACKSON,6,NA
2020-09-28T190021,LAKE,36,NA
2020-09-28T190021,LEE,47,NA
2020-09-28T190021,LEON,43,NA
2020-09-28T190021,MADISON,0,NA
2020-09-28T190021,MANATEE,22,NA
2020-09-28T190021,MARION,33,NA
2020-09-28T190021,MARTIN,18,NA
2020-09-28T190021,MIAMI-DADE,239,NA
2020-09-28T190021,MONROE,4,NA
2020-09-28T190021,NASSAU,1,NA
2020-09-28T190021,OKALOOSA,17,NA
2020-09-28T190021,OKEECHOBEE,11,NA
2020-09-28T190021,ORANGE,112,NA
2020-09-28T190021,OSCEOLA,63,NA
2020-09-28T190021,PALM BEACH,115,NA
2020-09-28T190021,PASCO,40,NA
2020-09-28T190021,PINELLAS,100,NA
2020-09-28T190021,POLK,84,NA
2020-09-28T190021,PUTNAM,7,NA
2020-09-28T190021,SANTA ROSA,2,NA
2020-09-28T190021,SARASOTA,32,NA
2020-09-28T190021,SEMINOLE,32,NA
2020-09-28T190021,ST. JOHNS,14,NA
2020-09-28T190021,ST. LUCIE,56,NA
2020-09-28T190021,SUMTER,11,NA
2020-09-28T190021,SUWANNEE,0,NA
2020-09-28T190021,TAYLOR,0,NA
2020-09-28T190021,UNION,15,NA
2020-09-28T190021,VOLUSIA,55,NA
2020-09-28T190021,WALTON,5,NA
2020-09-28T190021,WASHINGTON,1,NA
2020-09-28T190021,All,"2,122",NA
2020-09-29T070020,ALACHUA,77,NA
2020-09-29T070020,BAKER,4,NA
2020-09-29T070020,BAY,27,NA
2020-09-29T070020,BRADFORD,0,NA
2020-09-29T070020,BREVARD,61,NA
2020-09-29T070020,BROWARD,198,NA
2020-09-29T070020,CALHOUN,0,NA
2020-09-29T070020,CHARLOTTE,22,NA
2020-09-29T070020,CITRUS,18,NA
2020-09-29T070020,CLAY,33,NA
2020-09-29T070020,COLLIER,14,NA
2020-09-29T070020,COLUMBIA,18,NA
2020-09-29T070020,DESOTO,0,NA
2020-09-29T070020,DUVAL,131,NA
2020-09-29T070020,ESCAMBIA,39,NA
2020-09-29T070020,FLAGLER,14,NA
2020-09-29T070020,FRANKLIN,0,NA
2020-09-29T070020,GADSDEN,33,NA
2020-09-29T070020,GULF,0,NA
2020-09-29T070020,HARDEE,0,NA
2020-09-29T070020,HENDRY,3,NA
2020-09-29T070020,HERNANDO,20,NA
2020-09-29T070020,HIGHLANDS,23,NA
2020-09-29T070020,HILLSBOROUGH,157,NA
2020-09-29T070020,HOLMES,0,NA
2020-09-29T070020,INDIAN RIVER,9,NA
2020-09-29T070020,JACKSON,6,NA
2020-09-29T070020,LAKE,36,NA
2020-09-29T070020,LEE,47,NA
2020-09-29T070020,LEON,43,NA
2020-09-29T070020,MADISON,0,NA
2020-09-29T070020,MANATEE,22,NA
2020-09-29T070020,MARION,33,NA
2020-09-29T070020,MARTIN,18,NA
2020-09-29T070020,MIAMI-DADE,239,NA
2020-09-29T070020,MONROE,4,NA
2020-09-29T070020,NASSAU,1,NA
2020-09-29T070020,OKALOOSA,17,NA
2020-09-29T070020,OKEECHOBEE,11,NA
2020-09-29T070020,ORANGE,112,NA
2020-09-29T070020,OSCEOLA,63,NA
2020-09-29T070020,PALM BEACH,115,NA
2020-09-29T070020,PASCO,40,NA
2020-09-29T070020,PINELLAS,100,NA
2020-09-29T070020,POLK,84,NA
2020-09-29T070020,PUTNAM,7,NA
2020-09-29T070020,SANTA ROSA,2,NA
2020-09-29T070020,SARASOTA,32,NA
2020-09-29T070020,SEMINOLE,32,NA
2020-09-29T070020,ST. JOHNS,14,NA
2020-09-29T070020,ST. LUCIE,56,NA
2020-09-29T070020,SUMTER,11,NA
2020-09-29T070020,SUWANNEE,0,NA
2020-09-29T070020,TAYLOR,0,NA
2020-09-29T070020,UNION,15,NA
2020-09-29T070020,VOLUSIA,55,NA
2020-09-29T070020,WALTON,5,NA
2020-09-29T070020,WASHINGTON,1,NA
2020-09-29T070020,All,"2,122",NA
2020-09-29T120210,ALACHUA,NA,76
2020-09-29T120210,BAKER,NA,4
2020-09-29T120210,BAY,NA,28
2020-09-29T120210,BRADFORD,NA,0
2020-09-29T120210,BREVARD,NA,65
2020-09-29T120210,BROWARD,NA,210
2020-09-29T120210,CALHOUN,NA,1
2020-09-29T120210,CHARLOTTE,NA,26
2020-09-29T120210,CITRUS,NA,18
2020-09-29T120210,CLAY,NA,32
2020-09-29T120210,COLLIER,NA,24
2020-09-29T120210,COLUMBIA,NA,18
2020-09-29T120210,DESOTO,NA,0
2020-09-29T120210,DUVAL,NA,133
2020-09-29T120210,ESCAMBIA,NA,48
2020-09-29T120210,FLAGLER,NA,14
2020-09-29T120210,FRANKLIN,NA,0
2020-09-29T120210,GADSDEN,NA,24
2020-09-29T120210,GULF,NA,0
2020-09-29T120210,HARDEE,NA,0
2020-09-29T120210,HENDRY,NA,3
2020-09-29T120210,HERNANDO,NA,25
2020-09-29T120210,HIGHLANDS,NA,24
2020-09-29T120210,HILLSBOROUGH,NA,189
2020-09-29T120210,HOLMES,NA,0
2020-09-29T120210,INDIAN RIVER,NA,6
2020-09-29T120210,JACKSON,NA,6
2020-09-29T120210,LAKE,NA,31
2020-09-29T120210,LEE,NA,68
2020-09-29T120210,LEON,NA,43
2020-09-29T120210,MADISON,NA,0
2020-09-29T120210,MANATEE,NA,27
2020-09-29T120210,MARION,NA,38
2020-09-29T120210,MARTIN,NA,17
2020-09-29T120210,MIAMI-DADE,NA,363
2020-09-29T120210,MONROE,NA,4
2020-09-29T120210,NASSAU,NA,2
2020-09-29T120210,OKALOOSA,NA,21
2020-09-29T120210,OKEECHOBEE,NA,15
2020-09-29T120210,ORANGE,NA,136
2020-09-29T120210,OSCEOLA,NA,78
2020-09-29T120210,PALM BEACH,NA,124
2020-09-29T120210,PASCO,NA,47
2020-09-29T120210,PINELLAS,NA,100
2020-09-29T120210,POLK,NA,97
2020-09-29T120210,PUTNAM,NA,8
2020-09-29T120210,SANTA ROSA,NA,3
2020-09-29T120210,SARASOTA,NA,32
2020-09-29T120210,SEMINOLE,NA,34
2020-09-29T120210,ST. JOHNS,NA,16
2020-09-29T120210,ST. LUCIE,NA,61
2020-09-29T120210,SUMTER,NA,12
2020-09-29T120210,SUWANNEE,NA,0
2020-09-29T120210,TAYLOR,NA,0
2020-09-29T120210,UNION,NA,15
2020-09-29T120210,VOLUSIA,NA,52
2020-09-29T120210,WALTON,NA,5
2020-09-29T120210,WASHINGTON,NA,2
2020-09-29T120210,All,NA,"2,425"
2020-09-29T190158,ALACHUA,76,NA
2020-09-29T190158,BAKER,4,NA
2020-09-29T190158,BAY,28,NA
2020-09-29T190158,BRADFORD,0,NA
2020-09-29T190158,BREVARD,59,NA
2020-09-29T190158,BROWARD,199,NA
2020-09-29T190158,CALHOUN,1,NA
2020-09-29T190158,CHARLOTTE,25,NA
2020-09-29T190158,CITRUS,16,NA
2020-09-29T190158,CLAY,32,NA
2020-09-29T190158,COLLIER,16,NA
2020-09-29T190158,COLUMBIA,18,NA
2020-09-29T190158,DESOTO,0,NA
2020-09-29T190158,DUVAL,122,NA
2020-09-29T190158,ESCAMBIA,40,NA
2020-09-29T190158,FLAGLER,14,NA
2020-09-29T190158,FRANKLIN,0,NA
2020-09-29T190158,GADSDEN,24,NA
2020-09-29T190158,GULF,0,NA
2020-09-29T190158,HARDEE,0,NA
2020-09-29T190158,HENDRY,3,NA
2020-09-29T190158,HERNANDO,21,NA
2020-09-29T190158,HIGHLANDS,24,NA
2020-09-29T190158,HILLSBOROUGH,173,NA
2020-09-29T190158,HOLMES,0,NA
2020-09-29T190158,INDIAN RIVER,6,NA
2020-09-29T190158,JACKSON,6,NA
2020-09-29T190158,LAKE,31,NA
2020-09-29T190158,LEE,39,NA
2020-09-29T190158,LEON,45,NA
2020-09-29T190158,MADISON,0,NA
2020-09-29T190158,MANATEE,25,NA
2020-09-29T190158,MARION,37,NA
2020-09-29T190158,MARTIN,17,NA
2020-09-29T190158,MIAMI-DADE,271,NA
2020-09-29T190158,MONROE,4,NA
2020-09-29T190158,NASSAU,2,NA
2020-09-29T190158,OKALOOSA,17,NA
2020-09-29T190158,OKEECHOBEE,15,NA
2020-09-29T190158,ORANGE,123,NA
2020-09-29T190158,OSCEOLA,66,NA
2020-09-29T190158,PALM BEACH,114,NA
2020-09-29T190158,PASCO,40,NA
2020-09-29T190158,PINELLAS,98,NA
2020-09-29T190158,POLK,84,NA
2020-09-29T190158,PUTNAM,8,NA
2020-09-29T190158,SANTA ROSA,3,NA
2020-09-29T190158,SARASOTA,31,NA
2020-09-29T190158,SEMINOLE,34,NA
2020-09-29T190158,ST. JOHNS,16,NA
2020-09-29T190158,ST. LUCIE,61,NA
2020-09-29T190158,SUMTER,12,NA
2020-09-29T190158,SUWANNEE,0,NA
2020-09-29T190158,TAYLOR,0,NA
2020-09-29T190158,UNION,15,NA
2020-09-29T190158,VOLUSIA,52,NA
2020-09-29T190158,WALTON,5,NA
2020-09-29T190158,WASHINGTON,2,NA
2020-09-29T190158,All,"2,174",NA
2020-09-30T070103,ALACHUA,76,NA
2020-09-30T070103,BAKER,4,NA
2020-09-30T070103,BAY,28,NA
2020-09-30T070103,BRADFORD,0,NA
2020-09-30T070103,BREVARD,59,NA
2020-09-30T070103,BROWARD,199,NA
2020-09-30T070103,CALHOUN,1,NA
2020-09-30T070103,CHARLOTTE,25,NA
2020-09-30T070103,CITRUS,16,NA
2020-09-30T070103,CLAY,32,NA
2020-09-30T070103,COLLIER,16,NA
2020-09-30T070103,COLUMBIA,18,NA
2020-09-30T070103,DESOTO,0,NA
2020-09-30T070103,DUVAL,122,NA
2020-09-30T070103,ESCAMBIA,40,NA
2020-09-30T070103,FLAGLER,14,NA
2020-09-30T070103,FRANKLIN,0,NA
2020-09-30T070103,GADSDEN,24,NA
2020-09-30T070103,GULF,0,NA
2020-09-30T070103,HARDEE,0,NA
2020-09-30T070103,HENDRY,3,NA
2020-09-30T070103,HERNANDO,21,NA
2020-09-30T070103,HIGHLANDS,24,NA
2020-09-30T070103,HILLSBOROUGH,173,NA
2020-09-30T070103,HOLMES,0,NA
2020-09-30T070103,INDIAN RIVER,6,NA
2020-09-30T070103,JACKSON,6,NA
2020-09-30T070103,LAKE,31,NA
2020-09-30T070103,LEE,39,NA
2020-09-30T070103,LEON,45,NA
2020-09-30T070103,MADISON,0,NA
2020-09-30T070103,MANATEE,25,NA
2020-09-30T070103,MARION,37,NA
2020-09-30T070103,MARTIN,17,NA
2020-09-30T070103,MIAMI-DADE,271,NA
2020-09-30T070103,MONROE,4,NA
2020-09-30T070103,NASSAU,2,NA
2020-09-30T070103,OKALOOSA,17,NA
2020-09-30T070103,OKEECHOBEE,15,NA
2020-09-30T070103,ORANGE,124,NA
2020-09-30T070103,OSCEOLA,66,NA
2020-09-30T070103,PALM BEACH,114,NA
2020-09-30T070103,PASCO,40,NA
2020-09-30T070103,PINELLAS,98,NA
2020-09-30T070103,POLK,84,NA
2020-09-30T070103,PUTNAM,8,NA
2020-09-30T070103,SANTA ROSA,3,NA
2020-09-30T070103,SARASOTA,31,NA
2020-09-30T070103,SEMINOLE,34,NA
2020-09-30T070103,ST. JOHNS,16,NA
2020-09-30T070103,ST. LUCIE,61,NA
2020-09-30T070103,SUMTER,12,NA
2020-09-30T070103,SUWANNEE,0,NA
2020-09-30T070103,TAYLOR,0,NA
2020-09-30T070103,UNION,15,NA
2020-09-30T070103,VOLUSIA,52,NA
2020-09-30T070103,WALTON,5,NA
2020-09-30T070103,WASHINGTON,2,NA
2020-09-30T070103,All,"2,175",NA
2020-09-30T120111,ALACHUA,76,NA
2020-09-30T120111,BAKER,4,NA
2020-09-30T120111,BAY,28,NA
2020-09-30T120111,BRADFORD,0,NA
2020-09-30T120111,BREVARD,59,NA
2020-09-30T120111,BROWARD,199,NA
2020-09-30T120111,CALHOUN,1,NA
2020-09-30T120111,CHARLOTTE,25,NA
2020-09-30T120111,CITRUS,16,NA
2020-09-30T120111,CLAY,32,NA
2020-09-30T120111,COLLIER,16,NA
2020-09-30T120111,COLUMBIA,18,NA
2020-09-30T120111,DESOTO,0,NA
2020-09-30T120111,DUVAL,122,NA
2020-09-30T120111,ESCAMBIA,40,NA
2020-09-30T120111,FLAGLER,14,NA
2020-09-30T120111,FRANKLIN,0,NA
2020-09-30T120111,GADSDEN,24,NA
2020-09-30T120111,GULF,0,NA
2020-09-30T120111,HARDEE,0,NA
2020-09-30T120111,HENDRY,3,NA
2020-09-30T120111,HERNANDO,21,NA
2020-09-30T120111,HIGHLANDS,24,NA
2020-09-30T120111,HILLSBOROUGH,173,NA
2020-09-30T120111,HOLMES,0,NA
2020-09-30T120111,INDIAN RIVER,6,NA
2020-09-30T120111,JACKSON,6,NA
2020-09-30T120111,LAKE,31,NA
2020-09-30T120111,LEE,39,NA
2020-09-30T120111,LEON,45,NA
2020-09-30T120111,MADISON,0,NA
2020-09-30T120111,MANATEE,25,NA
2020-09-30T120111,MARION,37,NA
2020-09-30T120111,MARTIN,17,NA
2020-09-30T120111,MIAMI-DADE,271,NA
2020-09-30T120111,MONROE,4,NA
2020-09-30T120111,NASSAU,2,NA
2020-09-30T120111,OKALOOSA,17,NA
2020-09-30T120111,OKEECHOBEE,15,NA
2020-09-30T120111,ORANGE,124,NA
2020-09-30T120111,OSCEOLA,66,NA
2020-09-30T120111,PALM BEACH,114,NA
2020-09-30T120111,PASCO,40,NA
2020-09-30T120111,PINELLAS,98,NA
2020-09-30T120111,POLK,84,NA
2020-09-30T120111,PUTNAM,8,NA
2020-09-30T120111,SANTA ROSA,3,NA
2020-09-30T120111,SARASOTA,31,NA
2020-09-30T120111,SEMINOLE,34,NA
2020-09-30T120111,ST. JOHNS,16,NA
2020-09-30T120111,ST. LUCIE,61,NA
2020-09-30T120111,SUMTER,12,NA
2020-09-30T120111,SUWANNEE,0,NA
2020-09-30T120111,TAYLOR,0,NA
2020-09-30T120111,UNION,15,NA
2020-09-30T120111,VOLUSIA,52,NA
2020-09-30T120111,WALTON,5,NA
2020-09-30T120111,WASHINGTON,2,NA
2020-09-30T120111,All,"2,175",NA
2020-09-30T190040,ALACHUA,61,NA
2020-09-30T190040,BAKER,2,NA
2020-09-30T190040,BAY,24,NA
2020-09-30T190040,BRADFORD,0,NA
2020-09-30T190040,BREVARD,71,NA
2020-09-30T190040,BROWARD,186,NA
2020-09-30T190040,CALHOUN,0,NA
2020-09-30T190040,CHARLOTTE,26,NA
2020-09-30T190040,CITRUS,17,NA
2020-09-30T190040,CLAY,29,NA
2020-09-30T190040,COLLIER,21,NA
2020-09-30T190040,COLUMBIA,20,NA
2020-09-30T190040,DESOTO,0,NA
2020-09-30T190040,DUVAL,130,NA
2020-09-30T190040,ESCAMBIA,44,NA
2020-09-30T190040,FLAGLER,9,NA
2020-09-30T190040,FRANKLIN,0,NA
2020-09-30T190040,GADSDEN,22,NA
2020-09-30T190040,GULF,0,NA
2020-09-30T190040,HARDEE,0,NA
2020-09-30T190040,HENDRY,3,NA
2020-09-30T190040,HERNANDO,24,NA
2020-09-30T190040,HIGHLANDS,22,NA
2020-09-30T190040,HILLSBOROUGH,147,NA
2020-09-30T190040,HOLMES,0,NA
2020-09-30T190040,INDIAN RIVER,7,NA
2020-09-30T190040,JACKSON,5,NA
2020-09-30T190040,LAKE,35,NA
2020-09-30T190040,LEE,32,NA
2020-09-30T190040,LEON,44,NA
2020-09-30T190040,MADISON,0,NA
2020-09-30T190040,MANATEE,24,NA
2020-09-30T190040,MARION,39,NA
2020-09-30T190040,MARTIN,16,NA
2020-09-30T190040,MIAMI-DADE,269,NA
2020-09-30T190040,MONROE,5,NA
2020-09-30T190040,NASSAU,1,NA
2020-09-30T190040,OKALOOSA,16,NA
2020-09-30T190040,OKEECHOBEE,10,NA
2020-09-30T190040,ORANGE,112,NA
2020-09-30T190040,OSCEOLA,71,NA
2020-09-30T190040,PALM BEACH,111,NA
2020-09-30T190040,PASCO,40,NA
2020-09-30T190040,PINELLAS,91,NA
2020-09-30T190040,POLK,87,NA
2020-09-30T190040,PUTNAM,9,NA
2020-09-30T190040,SANTA ROSA,5,NA
2020-09-30T190040,SARASOTA,33,NA
2020-09-30T190040,SEMINOLE,30,NA
2020-09-30T190040,ST. JOHNS,14,NA
2020-09-30T190040,ST. LUCIE,55,NA
2020-09-30T190040,SUMTER,9,NA
2020-09-30T190040,SUWANNEE,0,NA
2020-09-30T190040,TAYLOR,0,NA
2020-09-30T190040,UNION,15,NA
2020-09-30T190040,VOLUSIA,49,NA
2020-09-30T190040,WALTON,4,NA
2020-09-30T190040,WASHINGTON,2,NA
2020-09-30T190040,All,"2,098",NA
2020-10-01T070036,ALACHUA,61,NA
2020-10-01T070036,BAKER,2,NA
2020-10-01T070036,BAY,24,NA
2020-10-01T070036,BRADFORD,0,NA
2020-10-01T070036,BREVARD,71,NA
2020-10-01T070036,BROWARD,186,NA
2020-10-01T070036,CALHOUN,0,NA
2020-10-01T070036,CHARLOTTE,26,NA
2020-10-01T070036,CITRUS,17,NA
2020-10-01T070036,CLAY,29,NA
2020-10-01T070036,COLLIER,21,NA
2020-10-01T070036,COLUMBIA,20,NA
2020-10-01T070036,DESOTO,0,NA
2020-10-01T070036,DUVAL,130,NA
2020-10-01T070036,ESCAMBIA,44,NA
2020-10-01T070036,FLAGLER,9,NA
2020-10-01T070036,FRANKLIN,0,NA
2020-10-01T070036,GADSDEN,22,NA
2020-10-01T070036,GULF,0,NA
2020-10-01T070036,HARDEE,0,NA
2020-10-01T070036,HENDRY,3,NA
2020-10-01T070036,HERNANDO,24,NA
2020-10-01T070036,HIGHLANDS,22,NA
2020-10-01T070036,HILLSBOROUGH,147,NA
2020-10-01T070036,HOLMES,0,NA
2020-10-01T070036,INDIAN RIVER,7,NA
2020-10-01T070036,JACKSON,5,NA
2020-10-01T070036,LAKE,35,NA
2020-10-01T070036,LEE,32,NA
2020-10-01T070036,LEON,44,NA
2020-10-01T070036,MADISON,0,NA
2020-10-01T070036,MANATEE,24,NA
2020-10-01T070036,MARION,39,NA
2020-10-01T070036,MARTIN,16,NA
2020-10-01T070036,MIAMI-DADE,269,NA
2020-10-01T070036,MONROE,5,NA
2020-10-01T070036,NASSAU,1,NA
2020-10-01T070036,OKALOOSA,16,NA
2020-10-01T070036,OKEECHOBEE,10,NA
2020-10-01T070036,ORANGE,112,NA
2020-10-01T070036,OSCEOLA,70,NA
2020-10-01T070036,PALM BEACH,111,NA
2020-10-01T070036,PASCO,40,NA
2020-10-01T070036,PINELLAS,91,NA
2020-10-01T070036,POLK,87,NA
2020-10-01T070036,PUTNAM,9,NA
2020-10-01T070036,SANTA ROSA,5,NA
2020-10-01T070036,SARASOTA,33,NA
2020-10-01T070036,SEMINOLE,30,NA
2020-10-01T070036,ST. JOHNS,14,NA
2020-10-01T070036,ST. LUCIE,55,NA
2020-10-01T070036,SUMTER,9,NA
2020-10-01T070036,SUWANNEE,0,NA
2020-10-01T070036,TAYLOR,0,NA
2020-10-01T070036,UNION,15,NA
2020-10-01T070036,VOLUSIA,49,NA
2020-10-01T070036,WALTON,4,NA
2020-10-01T070036,WASHINGTON,2,NA
2020-10-01T070036,All,"2,097",NA
2020-10-01T120110,ALACHUA,56,NA
2020-10-01T120110,BAKER,2,NA
2020-10-01T120110,BAY,23,NA
2020-10-01T120110,BRADFORD,0,NA
2020-10-01T120110,BREVARD,75,NA
2020-10-01T120110,BROWARD,202,NA
2020-10-01T120110,CALHOUN,0,NA
2020-10-01T120110,CHARLOTTE,24,NA
2020-10-01T120110,CITRUS,19,NA
2020-10-01T120110,CLAY,28,NA
2020-10-01T120110,COLLIER,21,NA
2020-10-01T120110,COLUMBIA,17,NA
2020-10-01T120110,DESOTO,0,NA
2020-10-01T120110,DUVAL,128,NA
2020-10-01T120110,ESCAMBIA,37,NA
2020-10-01T120110,FLAGLER,9,NA
2020-10-01T120110,FRANKLIN,0,NA
2020-10-01T120110,GADSDEN,18,NA
2020-10-01T120110,GULF,0,NA
2020-10-01T120110,HARDEE,0,NA
2020-10-01T120110,HENDRY,2,NA
2020-10-01T120110,HERNANDO,15,NA
2020-10-01T120110,HIGHLANDS,24,NA
2020-10-01T120110,HILLSBOROUGH,148,NA
2020-10-01T120110,HOLMES,0,NA
2020-10-01T120110,INDIAN RIVER,8,NA
2020-10-01T120110,JACKSON,7,NA
2020-10-01T120110,LAKE,34,NA
2020-10-01T120110,LEE,25,NA
2020-10-01T120110,LEON,50,NA
2020-10-01T120110,MADISON,0,NA
2020-10-01T120110,MANATEE,26,NA
2020-10-01T120110,MARION,32,NA
2020-10-01T120110,MARTIN,15,NA
2020-10-01T120110,MIAMI-DADE,280,NA
2020-10-01T120110,MONROE,5,NA
2020-10-01T120110,NASSAU,1,NA
2020-10-01T120110,OKALOOSA,17,NA
2020-10-01T120110,OKEECHOBEE,9,NA
2020-10-01T120110,ORANGE,120,NA
2020-10-01T120110,OSCEOLA,72,NA
2020-10-01T120110,PALM BEACH,111,NA
2020-10-01T120110,PASCO,33,NA
2020-10-01T120110,PINELLAS,85,NA
2020-10-01T120110,POLK,93,NA
2020-10-01T120110,PUTNAM,9,NA
2020-10-01T120110,SANTA ROSA,5,NA
2020-10-01T120110,SARASOTA,28,NA
2020-10-01T120110,SEMINOLE,28,NA
2020-10-01T120110,ST. JOHNS,14,NA
2020-10-01T120110,ST. LUCIE,52,NA
2020-10-01T120110,SUMTER,9,NA
2020-10-01T120110,SUWANNEE,0,NA
2020-10-01T120110,TAYLOR,0,NA
2020-10-01T120110,UNION,14,NA
